index,order_id,date,status,fulfilment,sales_channel,ship_level,style,sku,category,size,asin,courier_status,qty,currency,amount,ship_city,ship_state,ship_postal,ship_country,promotion_ids,b2b,fulfilled_by
3005,258-4243178-2991122,06-08-22,Returned,Merchant,Amazon.in,Standard,ST774,ST774-KR-L,Kurta,M,B8421712886,Returned,1,INR,1211.57,Rajkot,Gujarat,663439,IN,,False,Easy Ship
3006,569-8055137-7050978,12-17-22,Delivered,Amazon,Amazon.in,Expedited,ST448,ST448-KR-L,Top,L,B5593221979,Delivered,1,INR,685.54,Delhi,Delhi,748714,IN,,False,Easy Ship
3007,413-6829413-2747196,06-10-22,Cancelled,Amazon,Amazon.in,Standard,ST302,ST302-SR-M,Ethnic Dress,3XL,B4741473589,,0,INR,0.0,Indore,Madhya Pradesh,572186,IN,,False,Easy Ship
3008,609-8850361-8874812,06-19-22,Delivered,Amazon,Amazon.in,Standard,ST540,ST540-WD-S,Kurta,3XL,B4446696983,Delivered,1,INR,1150.56,Jaipur,Rajasthan,255099,IN,,False,Easy Ship
3009,850-1474048-4901953,12-02-22,Shipped,Amazon,Amazon.in,Standard,ST296,ST296-KR-3XL,Kurta,XS,B4269560041,Shipped,2,INR,2185.92,Lucknow,Uttar Pradesh,313912,IN,,False,Easy Ship
3010,853-4452571-4945163,01-12-23,Pending,Amazon,Amazon.in,Standard,ST434,ST434-KR-XL,Kurta,Free,B3173613189,,3,INR,2518.35,Rajkot,Gujarat,206033,IN,,True,Easy Ship
3011,167-8373517-2306084,07-13-22,Delivered,Merchant,Amazon.in,Standard,ST788,ST788-TP-M,Kurta,M,B8794931084,Delivered,1,INR,725.49,Surat,Gujarat,167640,IN,,False,Easy Ship
3012,754-9487745-3791303,08-12-22,Cancelled,Merchant,Amazon.in,Expedited,ST986,ST986-WD-M,Set,XXL,B5150626827,,0,INR,0.0,Kanpur,Uttar Pradesh,212986,IN,,False,Easy Ship
3013,891-1697175-3914608,06-08-22,Shipped,Merchant,Amazon.in,Expedited,ST683,ST683-TP-M,Bottom,3XL,B7550753862,Shipped,1,INR,848.98,Chennai,Tamil Nadu,463406,IN,,False,Easy Ship
3014,719-4279510-2791443,06-30-22,Returned,Amazon,Amazon.in,Standard,ST478,ST478-TP-XXL,Ethnic Dress,M,B4853250730,Returned,3,INR,4872.99,Hyderabad,Telangana,360892,IN,,False,Easy Ship
3015,183-8232256-2685557,11-25-22,Cancelled,Amazon,Amazon.in,Standard,ST808,ST808-TP-L,Saree,3XL,B6411455970,,0,INR,0.0,Pune,Maharashtra,434199,IN,,False,Easy Ship
3016,104-8006237-7289270,12-12-22,Delivered,Amazon,Amazon.in,Standard,ST817,ST817-TP-L,Top,3XL,B4020482951,Delivered,1,INR,253.76,Mumbai,Maharashtra,282535,IN,,False,Easy Ship
3017,974-1882882-5577700,01-30-23,Pending,Amazon,Amazon.in,Standard,ST536,ST536-SR-S,Top,XXL,B2184438668,,2,INR,594.6,Rajkot,Gujarat,550922,IN,,False,Easy Ship
3018,806-7461354-5325951,02-18-23,Cancelled,Amazon,Amazon.in,Expedited,ST563,ST563-TP-Free,Blouse,S,B7244693564,,0,INR,0.0,Hyderabad,Telangana,114967,IN,,False,Easy Ship
3019,500-2724813-8288968,09-19-22,Delivered,Amazon,Amazon.in,Standard,ST434,ST434-KR-M,Western Dress,M,B2449588876,Delivered,1,INR,592.09,Meerut,Uttar Pradesh,345337,IN,,False,Easy Ship
3020,938-1963285-5937075,08-23-22,Shipped,Amazon,Amazon.in,Expedited,ST453,ST453-SR-L,Top,M,B2144627995,Shipped,2,INR,1065.48,Faridabad,Haryana,235820,IN,,False,Easy Ship
3021,619-9771972-4121293,12-17-22,Cancelled,Merchant,Amazon.in,Standard,ST438,ST438-TP-S,Set,XL,B3425553975,,0,INR,0.0,Nagpur,Maharashtra,320330,IN,,False,Easy Ship
3022,692-2813135-8771906,03-16-23,Delivered,Merchant,Amazon.in,Expedited,ST787,ST787-TP-XXL,Set,3XL,B6964934428,Delivered,3,INR,4711.68,Pune,Maharashtra,359243,IN,,False,Easy Ship
3023,516-4290819-8062094,08-17-22,Shipped,Amazon,Amazon.in,Standard,ST332,ST332-SR-Free,Kurta,S,B6133707597,Shipped,1,INR,946.15,Nashik,Maharashtra,627003,IN,,False,Easy Ship
3024,375-7195859-1799550,09-18-22,Delivered,Amazon,Amazon.in,Expedited,ST455,ST455-WD-XXL,Western Dress,3XL,B6499319029,Delivered,3,INR,2840.97,Indore,Madhya Pradesh,695717,IN,,False,Easy Ship
3025,254-9732698-6595626,05-02-22,Delivered,Amazon,Amazon.in,Expedited,ST721,ST721-SR-Free,Ethnic Dress,XXL,B5194271587,Delivered,1,INR,1164.13,Chennai,Tamil Nadu,390156,IN,,False,Easy Ship
3026,464-5235127-6201303,05-31-22,Shipped,Merchant,Amazon.in,Standard,ST369,ST369-WD-S,Set,M,B1487818623,Shipped,1,INR,1630.95,Lucknow,Uttar Pradesh,520877,IN,,False,Easy Ship
3027,862-9135032-8805468,04-12-22,Delivered,Merchant,Amazon.in,Standard,ST896,ST896-TP-S,Saree,L,B1236985812,Delivered,1,INR,791.38,Chennai,Tamil Nadu,486065,IN,,False,Easy Ship
3028,178-1007763-1472429,11-13-22,Cancelled,Amazon,Amazon.in,Expedited,ST684,ST684-SR-M,Kurta,M,B6097991892,,0,INR,0.0,Ahmedabad,Gujarat,470814,IN,,False,Easy Ship
3029,471-1700537-5562498,08-22-22,Shipped,Amazon,Amazon.in,Expedited,ST924,ST924-SR-S,Top,S,B2518394560,Shipped,2,INR,1750.8,Mumbai,Maharashtra,623265,IN,,True,Easy Ship
3030,283-6970949-1750988,03-25-23,Pending,Merchant,Amazon.in,Standard,ST315,ST315-KR-XS,Kurta,XXL,B1822571870,,1,INR,616.71,Chennai,Tamil Nadu,418610,IN,,False,Easy Ship
3031,732-1468326-5235482,08-02-22,Delivered,Amazon,Amazon.in,Standard,ST593,ST593-WD-Free,Kurta,L,B8876375439,Delivered,3,INR,1863.0,Nashik,Maharashtra,461687,IN,,False,Easy Ship
3032,671-6159644-7952109,07-10-22,Delivered,Amazon,Amazon.in,Expedited,ST315,ST315-WD-3XL,Set,M,B5318886555,Delivered,1,INR,1263.35,Agra,Uttar Pradesh,698455,IN,,False,Easy Ship
3033,913-1822675-7804631,07-16-22,Shipped,Amazon,Amazon.in,Expedited,ST142,ST142-KR-L,Set,XS,B9444182277,Shipped,1,INR,1088.18,Agra,Uttar Pradesh,793613,IN,,False,Easy Ship
3034,740-4262367-4420709,05-31-22,Pending,Amazon,Amazon.in,Expedited,ST596,ST596-SR-Free,Western Dress,L,B4697430561,,1,INR,1991.57,Pune,Maharashtra,345075,IN,,False,Easy Ship
3035,786-1283069-8278516,12-29-22,Shipped,Amazon,Amazon.in,Standard,ST263,ST263-KR-L,Saree,XL,B9535279893,Shipped,2,INR,1957.28,Hyderabad,Telangana,696615,IN,,False,Easy Ship
3036,990-4951666-5043239,04-14-22,Returned,Amazon,Amazon.in,Expedited,ST657,ST657-KR-S,Top,M,B6187469076,Returned,1,INR,258.47,Nagpur,Maharashtra,602957,IN,,False,Easy Ship
3037,720-4175169-6849873,09-06-22,Delivered,Amazon,Amazon.in,Expedited,ST376,ST376-KR-S,Ethnic Dress,XXL,B4770580139,Delivered,1,INR,1457.5,Bhopal,Madhya Pradesh,293794,IN,,False,Easy Ship
3038,247-1966040-4782896,06-20-22,Shipped,Amazon,Amazon.in,Standard,ST337,ST337-TP-XXL,Top,M,B1973737894,Shipped,1,INR,210.66,Varanasi,Uttar Pradesh,764456,IN,,False,Easy Ship
3039,241-9744159-7313395,07-07-22,Shipped,Amazon,Amazon.in,Standard,ST737,ST737-TP-L,Ethnic Dress,L,B8842417554,Shipped,1,INR,655.57,Mumbai,Maharashtra,744734,IN,,False,Easy Ship
3040,939-4630592-5957455,07-04-22,Delivered,Amazon,Amazon.in,Expedited,ST555,ST555-SR-M,Top,L,B7999905062,Delivered,1,INR,842.77,Varanasi,Uttar Pradesh,155015,IN,,False,Easy Ship
3041,439-4060480-1456655,01-11-23,Pending,Amazon,Amazon.in,Expedited,ST470,ST470-TP-Free,Saree,M,B1910216790,,1,INR,1178.56,Nagpur,Maharashtra,217339,IN,,False,Easy Ship
3042,158-7147807-2759059,06-12-22,Returned,Amazon,Amazon.in,Expedited,ST104,ST104-SR-M,Set,S,B9883734832,Returned,2,INR,2963.14,Lucknow,Uttar Pradesh,588885,IN,,True,Easy Ship
3043,866-9885504-5045026,04-28-22,Cancelled,Amazon,Amazon.in,Standard,ST237,ST237-TP-M,Kurta,XS,B8319991167,,0,INR,0.0,Kolkata,West Bengal,127319,IN,,False,Easy Ship
3044,253-8614882-3891095,12-06-22,Shipped,Amazon,Amazon.in,Standard,ST234,ST234-KR-XS,Set,S,B8655844309,Shipped,2,INR,1916.2,Varanasi,Uttar Pradesh,569814,IN,,False,Easy Ship
3045,818-1387487-4031355,02-05-23,Cancelled,Merchant,Amazon.in,Standard,ST536,ST536-WD-M,Set,XL,B3056835358,,0,INR,0.0,Indore,Madhya Pradesh,208501,IN,,False,Easy Ship
3046,973-4488036-4591734,08-25-22,Shipped,Amazon,Amazon.in,Expedited,ST527,ST527-WD-S,Ethnic Dress,S,B4858911837,Shipped,1,INR,993.16,Faridabad,Haryana,705137,IN,,False,Easy Ship
3047,275-6472201-1551595,10-21-22,Delivered,Amazon,Amazon.in,Standard,ST263,ST263-KR-XXL,Ethnic Dress,L,B8486077348,Delivered,3,INR,8541.51,Meerut,Uttar Pradesh,418709,IN,,False,Easy Ship
3048,527-5900823-9523692,11-18-22,Cancelled,Merchant,Amazon.in,Standard,ST879,ST879-WD-M,Set,L,B5582933587,,0,INR,0.0,Kanpur,Uttar Pradesh,549221,IN,,False,Easy Ship
3049,516-7129662-1876726,04-03-22,Delivered,Merchant,Amazon.in,Standard,ST429,ST429-KR-XL,Western Dress,M,B6072271536,Delivered,1,INR,1176.76,Nashik,Maharashtra,728177,IN,,False,Easy Ship
3050,615-8656584-1046606,02-10-23,Delivered,Merchant,Amazon.in,Expedited,ST240,ST240-TP-L,Kurta,M,B4932238753,Delivered,1,INR,304.25,Bengaluru,Karnataka,545383,IN,,False,Easy Ship
3051,809-7538758-4697229,03-19-23,Returned,Amazon,Amazon.in,Standard,ST506,ST506-SR-XS,Bottom,L,B7434634338,Returned,1,INR,753.83,Delhi,Delhi,629038,IN,,False,Easy Ship
3052,729-3649151-4028542,02-22-23,Delivered,Amazon,Amazon.in,Expedited,ST266,ST266-KR-3XL,Top,XS,B5233458745,Delivered,1,INR,758.04,Chennai,Tamil Nadu,215242,IN,,False,Easy Ship
3053,431-2609337-5926534,06-08-22,Delivered,Merchant,Amazon.in,Expedited,ST604,ST604-SR-M,Ethnic Dress,S,B7572281794,Delivered,1,INR,2567.26,Kolkata,West Bengal,376357,IN,,False,Easy Ship
3054,712-5033233-6253744,09-16-22,Shipped,Amazon,Amazon.in,Expedited,ST382,ST382-TP-XL,Blouse,XXL,B3894834336,Shipped,1,INR,497.69,Surat,Gujarat,338079,IN,,False,Easy Ship
3055,880-6700018-3401705,01-28-23,Pending,Amazon,Amazon.in,Standard,ST455,ST455-WD-M,Ethnic Dress,S,B2783836456,,2,INR,1517.4,Meerut,Uttar Pradesh,596480,IN,,False,Easy Ship
3056,884-2061499-3055214,03-08-23,Shipped,Amazon,Amazon.in,Standard,ST409,ST409-SR-M,Ethnic Dress,XS,B2048538041,Shipped,1,INR,814.56,Mumbai,Maharashtra,736734,IN,,False,Easy Ship
3057,788-6406072-7534867,04-28-22,Pending,Amazon,Amazon.in,Standard,ST422,ST422-KR-M,Saree,XS,B9123688975,,2,INR,6602.18,Nashik,Maharashtra,748493,IN,,False,Easy Ship
3058,714-5572662-3819072,07-16-22,Pending,Amazon,Amazon.in,Standard,ST368,ST368-TP-M,Western Dress,XL,B2112211715,,1,INR,1641.47,Varanasi,Uttar Pradesh,414245,IN,,False,Easy Ship
3059,432-6518866-1584338,11-25-22,Cancelled,Amazon,Amazon.in,Expedited,ST660,ST660-SR-S,Saree,XS,B5751719202,,0,INR,0.0,Kolkata,West Bengal,225232,IN,,False,Easy Ship
3060,488-1497111-7743147,11-25-22,Cancelled,Amazon,Amazon.in,Standard,ST102,ST102-SR-XXL,Set,M,B2199982533,,0,INR,0.0,Nashik,Maharashtra,544350,IN,,False,Easy Ship
3061,702-7115138-3686370,07-14-22,Returned,Amazon,Amazon.in,Standard,ST488,ST488-TP-M,Kurta,L,B7272145777,Returned,1,INR,1161.25,Hyderabad,Telangana,164580,IN,,False,Easy Ship
3062,129-8297449-1349706,03-11-23,Shipped,Amazon,Amazon.in,Standard,ST787,ST787-TP-XXL,Blouse,XS,B7796570824,Shipped,2,INR,786.66,Faridabad,Haryana,286751,IN,,False,Easy Ship
3063,700-7438095-2840092,06-10-22,Delivered,Amazon,Amazon.in,Standard,ST127,ST127-TP-M,Bottom,XL,B5272993322,Delivered,1,INR,299.02,Kolkata,West Bengal,315476,IN,,False,Easy Ship
3064,809-2426438-5072540,01-16-23,Cancelled,Amazon,Amazon.in,Standard,ST987,ST987-TP-XXL,Blouse,XL,B7973559135,,0,INR,0.0,Kanpur,Uttar Pradesh,654428,IN,,False,Easy Ship
3065,263-4497429-4389614,11-29-22,Shipped,Amazon,Amazon.in,Expedited,ST724,ST724-TP-3XL,Kurta,L,B2245695124,Shipped,1,INR,529.48,Vadodara,Gujarat,346550,IN,,False,Easy Ship
3066,526-5026352-5121915,06-14-22,Cancelled,Amazon,Amazon.in,Standard,ST601,ST601-SR-XXL,Blouse,3XL,B7575137626,,0,INR,0.0,Mumbai,Maharashtra,746220,IN,,False,Easy Ship
3067,631-5928144-5013490,07-02-22,Shipped,Amazon,Amazon.in,Standard,ST155,ST155-TP-M,Kurta,M,B5025061300,Shipped,2,INR,2474.46,Kolkata,West Bengal,733050,IN,,False,Easy Ship
3068,705-1286174-1249303,08-27-22,Cancelled,Amazon,Amazon.in,Standard,ST244,ST244-TP-XXL,Western Dress,S,B9035015189,,0,INR,0.0,Nashik,Maharashtra,636042,IN,,False,Easy Ship
3069,606-9257653-5626659,07-24-22,Shipped,Amazon,Amazon.in,Standard,ST972,ST972-KR-M,Kurta,Free,B3644553636,Shipped,1,INR,1080.18,Patna,Bihar,136612,IN,,False,Easy Ship
3070,328-5126003-6828807,02-22-23,Pending,Amazon,Amazon.in,Standard,ST193,ST193-SR-M,Top,XS,B7625464385,,1,INR,694.05,Rajkot,Gujarat,343943,IN,,False,Easy Ship
3071,476-5827688-7778745,03-19-23,Delivered,Merchant,Amazon.in,Standard,ST598,ST598-SR-XL,Blouse,3XL,B3220916354,Delivered,2,INR,1011.2,Bengaluru,Karnataka,196902,IN,,False,Easy Ship
3072,110-8668216-7333260,05-25-22,Shipped,Amazon,Amazon.in,Standard,ST943,ST943-WD-M,Top,S,B6548182026,Shipped,1,INR,294.83,Delhi,Delhi,767645,IN,,False,Easy Ship
3073,345-5544326-5299777,09-18-22,Shipped,Amazon,Amazon.in,Standard,ST144,ST144-KR-S,Kurta,XXL,B8760596899,Shipped,2,INR,1088.48,Nashik,Maharashtra,668085,IN,,False,Easy Ship
3074,378-5664160-8368182,12-17-22,Shipped,Amazon,Amazon.in,Expedited,ST699,ST699-TP-M,Ethnic Dress,XS,B2857217902,Shipped,2,INR,3725.88,Chennai,Tamil Nadu,409060,IN,,False,Easy Ship
3075,956-7051879-7910968,06-04-22,Delivered,Amazon,Amazon.in,Standard,ST795,ST795-KR-L,Top,M,B3986370881,Delivered,2,INR,827.28,Lucknow,Uttar Pradesh,369621,IN,,False,Easy Ship
3076,169-5905796-6338532,10-03-22,Delivered,Merchant,Amazon.in,Standard,ST596,ST596-TP-XL,Set,L,B3052556931,Delivered,1,INR,1340.29,Hyderabad,Telangana,241170,IN,,False,Easy Ship
3077,671-5928239-3604755,08-07-22,Returned,Merchant,Amazon.in,Expedited,ST343,ST343-KR-L,Kurta,XXL,B1941889529,Returned,1,INR,1194.07,Surat,Gujarat,724901,IN,,False,Easy Ship
3078,235-8403760-3046516,07-19-22,Delivered,Amazon,Amazon.in,Standard,ST599,ST599-SR-L,Top,M,B5643736861,Delivered,1,INR,352.15,Faridabad,Haryana,258975,IN,,False,Easy Ship
3079,394-8965935-3305936,08-19-22,Delivered,Amazon,Amazon.in,Standard,ST875,ST875-KR-S,Bottom,M,B3340813963,Delivered,2,INR,1378.62,Mumbai,Maharashtra,577428,IN,,False,Easy Ship
3080,341-3704402-4938298,04-26-22,Cancelled,Merchant,Amazon.in,Standard,ST790,ST790-KR-L,Ethnic Dress,M,B8691085104,,0,INR,0.0,Bengaluru,Karnataka,684105,IN,,False,Easy Ship
3081,571-7135532-6979028,09-22-22,Shipped,Amazon,Amazon.in,Standard,ST642,ST642-WD-3XL,Western Dress,S,B9783292639,Shipped,1,INR,400.03,Ahmedabad,Gujarat,287931,IN,,False,Easy Ship
3082,635-6816080-9512760,10-07-22,Delivered,Amazon,Amazon.in,Expedited,ST202,ST202-KR-XL,Ethnic Dress,S,B8287634700,Delivered,2,INR,4898.46,Vadodara,Gujarat,640953,IN,,False,Easy Ship
3083,238-1034726-7907822,12-11-22,Pending,Amazon,Amazon.in,Standard,ST937,ST937-WD-M,Ethnic Dress,M,B4235461072,,1,INR,1946.27,Hyderabad,Telangana,310212,IN,,False,Easy Ship
3084,740-1211079-5536369,03-31-23,Delivered,Amazon,Amazon.in,Standard,ST201,ST201-SR-S,Set,M,B1685847323,Delivered,1,INR,1853.38,Lucknow,Uttar Pradesh,326188,IN,,False,Easy Ship
3085,297-4716994-3244412,11-22-22,Shipped,Merchant,Amazon.in,Standard,ST330,ST330-KR-L,Kurta,M,B4796965354,Shipped,1,INR,380.05,Meerut,Uttar Pradesh,338461,IN,,True,Easy Ship
3086,185-3802068-7137178,04-15-22,Returned,Merchant,Amazon.in,Expedited,ST597,ST597-KR-S,Top,S,B7393137576,Returned,1,INR,599.99,Jaipur,Rajasthan,665906,IN,,False,Easy Ship
3087,883-3731907-5714111,12-14-22,Delivered,Amazon,Amazon.in,Standard,ST956,ST956-WD-L,Kurta,L,B4797436298,Delivered,2,INR,1735.8,Delhi,Delhi,753772,IN,,False,Easy Ship
3088,892-8776443-9271232,01-02-23,Shipped,Merchant,Amazon.in,Standard,ST315,ST315-KR-S,Ethnic Dress,XS,B7487344674,Shipped,1,INR,2557.68,Nashik,Maharashtra,474172,IN,,False,Easy Ship
3089,548-7540638-1991456,04-11-22,Shipped,Merchant,Amazon.in,Standard,ST869,ST869-WD-L,Saree,M,B2499304493,Shipped,1,INR,1471.93,Hyderabad,Telangana,232598,IN,,False,Easy Ship
3090,457-8910062-6238773,07-20-22,Shipped,Amazon,Amazon.in,Expedited,ST495,ST495-SR-XL,Western Dress,M,B4088596081,Shipped,1,INR,452.81,Patna,Bihar,597849,IN,,False,Easy Ship
3091,332-1796213-3958787,10-05-22,Shipped,Amazon,Amazon.in,Standard,ST614,ST614-KR-L,Blouse,L,B2333358743,Shipped,2,INR,944.78,Bhopal,Madhya Pradesh,721011,IN,,False,Easy Ship
3092,991-4449048-2450092,06-11-22,Shipped,Merchant,Amazon.in,Standard,ST710,ST710-KR-Free,Top,M,B1630700538,Shipped,1,INR,278.25,Pune,Maharashtra,499140,IN,,False,Easy Ship
3093,984-3556957-3679781,06-29-22,Cancelled,Amazon,Amazon.in,Standard,ST792,ST792-TP-S,Top,L,B5147762314,,0,INR,0.0,Delhi,Delhi,512420,IN,,False,Easy Ship
3094,494-6676184-4780017,09-29-22,Cancelled,Amazon,Amazon.in,Standard,ST709,ST709-KR-M,Kurta,S,B5547867810,,0,INR,0.0,Ahmedabad,Gujarat,266258,IN,,False,Easy Ship
3095,593-7540439-2239425,06-04-22,Cancelled,Amazon,Amazon.in,Standard,ST271,ST271-SR-Free,Top,M,B7350819910,,0,INR,0.0,Jaipur,Rajasthan,775299,IN,,False,Easy Ship
3096,900-8160068-5374229,03-21-23,Shipped,Amazon,Amazon.in,Standard,ST144,ST144-TP-XXL,Kurta,M,B2859153335,Shipped,1,INR,1055.81,Surat,Gujarat,403011,IN,,False,Easy Ship
3097,762-4171636-5866241,03-02-23,Shipped,Amazon,Amazon.in,Standard,ST507,ST507-KR-Free,Top,S,B7593532607,Shipped,1,INR,858.87,Ahmedabad,Gujarat,609417,IN,,False,Easy Ship
3098,194-2608393-6334295,07-30-22,Shipped,Amazon,Amazon.in,Standard,ST679,ST679-TP-S,Kurta,3XL,B4534636928,Shipped,1,INR,1144.87,Indore,Madhya Pradesh,367457,IN,,True,Easy Ship
3099,127-9912455-9585325,05-02-22,Delivered,Amazon,Amazon.in,Standard,ST820,ST820-SR-XL,Set,XL,B4055419618,Delivered,2,INR,2859.24,Amritsar,Punjab,652916,IN,,False,Easy Ship
3100,559-9105332-5361090,01-13-23,Cancelled,Amazon,Amazon.in,Expedited,ST559,ST559-TP-XXL,Set,M,B2756901191,,0,INR,0.0,Meerut,Uttar Pradesh,406654,IN,,False,Easy Ship
3101,606-9858366-6499619,10-24-22,Returned,Merchant,Amazon.in,Standard,ST627,ST627-TP-XXL,Top,S,B1770817272,Returned,1,INR,533.2,Pune,Maharashtra,647877,IN,,False,Easy Ship
3102,634-5387900-7260124,12-28-22,Shipped,Amazon,Amazon.in,Standard,ST105,ST105-SR-L,Set,L,B2324431124,Shipped,2,INR,1425.96,Surat,Gujarat,731713,IN,,False,Easy Ship
3103,208-1340111-1141671,09-20-22,Pending,Merchant,Amazon.in,Standard,ST275,ST275-WD-L,Kurta,M,B2893576040,,1,INR,453.3,Patna,Bihar,486035,IN,,False,Easy Ship
3104,676-5121914-7312770,07-14-22,Cancelled,Amazon,Amazon.in,Standard,ST934,ST934-WD-XS,Saree,L,B1939696922,,0,INR,0.0,Bengaluru,Karnataka,761869,IN,,True,Easy Ship
3105,773-1962052-4545485,01-14-23,Pending,Amazon,Amazon.in,Standard,ST951,ST951-TP-S,Kurta,XXL,B6476178331,,3,INR,1370.13,Jaipur,Rajasthan,444045,IN,,False,Easy Ship
3106,172-2533327-8651440,12-25-22,Shipped,Merchant,Amazon.in,Standard,ST705,ST705-TP-XS,Set,XXL,B1935447447,Shipped,2,INR,4086.08,Amritsar,Punjab,135507,IN,,False,Easy Ship
3107,918-4928017-8982584,01-28-23,Returned,Amazon,Amazon.in,Standard,ST158,ST158-SR-L,Kurta,M,B3795492898,Returned,1,INR,1132.5,Bhopal,Madhya Pradesh,210706,IN,,False,Easy Ship
3108,752-8424270-8896174,05-14-22,Cancelled,Merchant,Amazon.in,Standard,ST144,ST144-KR-L,Kurta,S,B4716917147,,0,INR,0.0,Faridabad,Haryana,101698,IN,,False,Easy Ship
3109,108-7340571-2572885,10-21-22,Shipped,Merchant,Amazon.in,Standard,ST490,ST490-KR-XL,Set,XS,B1080685419,Shipped,1,INR,1850.17,Vadodara,Gujarat,455186,IN,,False,Easy Ship
3110,819-7639846-4660410,06-11-22,Shipped,Amazon,Amazon.in,Standard,ST235,ST235-KR-S,Kurta,S,B8815615341,Shipped,1,INR,1218.22,Patna,Bihar,434108,IN,,False,Easy Ship
3111,574-8321076-9693313,01-27-23,Cancelled,Amazon,Amazon.in,Standard,ST214,ST214-KR-L,Kurta,XXL,B7118694223,,0,INR,0.0,Agra,Uttar Pradesh,141592,IN,,False,Easy Ship
3112,253-3546928-7086801,11-04-22,Shipped,Amazon,Amazon.in,Expedited,ST334,ST334-WD-XL,Kurta,M,B2486157795,Shipped,2,INR,2478.28,Lucknow,Uttar Pradesh,499648,IN,,False,Easy Ship
3113,988-3616132-6482131,05-26-22,Cancelled,Amazon,Amazon.in,Standard,ST164,ST164-SR-XS,Blouse,S,B4250456249,,0,INR,0.0,Vadodara,Gujarat,723972,IN,,False,Easy Ship
3114,953-5418691-9805934,12-22-22,Shipped,Amazon,Amazon.in,Standard,ST779,ST779-WD-M,Set,S,B1654471003,Shipped,3,INR,1998.78,Varanasi,Uttar Pradesh,589270,IN,,False,Easy Ship
3115,332-2935563-8766942,07-20-22,Delivered,Merchant,Amazon.in,Standard,ST350,ST350-TP-S,Kurta,3XL,B9052995941,Delivered,1,INR,437.32,Lucknow,Uttar Pradesh,401447,IN,,False,Easy Ship
3116,340-2776148-9791443,03-20-23,Shipped,Merchant,Amazon.in,Standard,ST311,ST311-WD-XS,Kurta,M,B6370345969,Shipped,1,INR,699.62,Pune,Maharashtra,545971,IN,,False,Easy Ship
3117,163-1736470-6021154,04-06-22,Shipped,Merchant,Amazon.in,Standard,ST610,ST610-WD-XXL,Kurta,L,B8868035569,Shipped,1,INR,788.2,Vadodara,Gujarat,341582,IN,,True,Easy Ship
3118,419-2175582-1697317,06-20-22,Shipped,Amazon,Amazon.in,Expedited,ST911,ST911-SR-3XL,Top,M,B4276136537,Shipped,1,INR,221.15,Bhopal,Madhya Pradesh,228984,IN,,False,Easy Ship
3119,834-2980349-5112387,10-26-22,Returned,Amazon,Amazon.in,Standard,ST452,ST452-SR-L,Western Dress,S,B9894997392,Returned,2,INR,3143.3,Jaipur,Rajasthan,572072,IN,,False,Easy Ship
3120,249-3911243-8859113,12-23-22,Pending,Amazon,Amazon.in,Standard,ST969,ST969-SR-M,Saree,L,B5867210297,,1,INR,3057.5,Bhopal,Madhya Pradesh,435977,IN,,False,Easy Ship
3121,160-4172651-1504462,09-23-22,Delivered,Amazon,Amazon.in,Standard,ST743,ST743-TP-3XL,Ethnic Dress,L,B1330847169,Delivered,3,INR,6754.86,Lucknow,Uttar Pradesh,774444,IN,,False,Easy Ship
3122,239-5174803-6128081,07-13-22,Pending,Merchant,Amazon.in,Expedited,ST667,ST667-WD-M,Western Dress,S,B5242842570,,1,INR,1837.59,Indore,Madhya Pradesh,328970,IN,,False,Easy Ship
3123,477-6087959-3495761,10-04-22,Pending,Amazon,Amazon.in,Standard,ST888,ST888-SR-3XL,Saree,M,B9510710982,,3,INR,8524.5,Chennai,Tamil Nadu,331820,IN,,False,Easy Ship
3124,567-9083617-1134704,02-08-23,Cancelled,Amazon,Amazon.in,Standard,ST179,ST179-TP-3XL,Blouse,Free,B2251702277,,0,INR,0.0,Ahmedabad,Gujarat,193476,IN,,False,Easy Ship
3125,661-2229943-2898421,09-29-22,Cancelled,Merchant,Amazon.in,Standard,ST349,ST349-TP-S,Kurta,XS,B5583196740,,0,INR,0.0,Vadodara,Gujarat,585120,IN,,False,Easy Ship
3126,549-3300272-3026133,02-21-23,Cancelled,Amazon,Amazon.in,Standard,ST473,ST473-KR-M,Kurta,XS,B5718637470,,0,INR,0.0,Nashik,Maharashtra,140341,IN,,False,Easy Ship
3127,241-1237208-7292635,06-11-22,Delivered,Merchant,Amazon.in,Expedited,ST570,ST570-SR-M,Ethnic Dress,L,B5263281741,Delivered,1,INR,635.31,Meerut,Uttar Pradesh,693347,IN,,False,Easy Ship
3128,992-7603102-8470241,06-28-22,Returned,Amazon,Amazon.in,Standard,ST491,ST491-WD-S,Set,S,B6340377057,Returned,1,INR,1764.81,Meerut,Uttar Pradesh,772497,IN,,False,Easy Ship
3129,382-2824998-5465002,12-14-22,Cancelled,Amazon,Amazon.in,Standard,ST985,ST985-SR-S,Kurta,L,B3367965149,,0,INR,0.0,Amritsar,Punjab,406015,IN,,False,Easy Ship
3130,618-2061027-7929491,07-11-22,Cancelled,Amazon,Amazon.in,Standard,ST618,ST618-WD-Free,Set,XS,B7350327575,,0,INR,0.0,Rajkot,Gujarat,240890,IN,,False,Easy Ship
3131,998-6637962-3241147,01-11-23,Delivered,Amazon,Amazon.in,Expedited,ST909,ST909-TP-L,Saree,M,B7589112811,Delivered,1,INR,1425.78,Kanpur,Uttar Pradesh,607848,IN,,False,Easy Ship
